,col_base,col_vs,vs,vs_rate
696,cat7,cat29,180391,0.957906307416
697,cat7,cat30,180462,0.958283329262
698,cat7,cat31,178634,0.948576344269
699,cat7,cat32,182569,0.969471850806
700,cat7,cat33,182927,0.971372890536
701,cat7,cat34,183202,0.972833186419
702,cat7,cat35,183553,0.974697054981
703,cat7,cat36,154241,0.819045444408
704,cat7,cat37,161883,0.859625739441
705,cat7,cat38,165963,0.88129122017
706,cat7,cat39,179021,0.950631378838
707,cat7,cat40,176513,0.93731348039
708,cat7,cat41,177277,0.941370447859
709,cat7,cat42,182101,0.966986692722
710,cat7,cat43,179890,0.955245913827
711,cat7,cat44,168840,0.896568570184
712,cat7,cat45,179871,0.955145020657
713,cat7,cat46,182980,0.971654329379
714,cat7,cat47,183115,0.972371201903
715,cat7,cat48,183489,0.974357204303
716,cat7,cat49,174819,0.928318057753
717,cat7,cat50,134297,0.713139476842
718,cat7,cat51,182573,0.969493091473
719,cat7,cat52,175217,0.930431504158
720,cat7,cat53,168967,0.897242961374
721,cat7,cat54,179356,0.952410284731
722,cat7,cat55,183611,0.975005044659
723,cat7,cat56,183568,0.974776707484
724,cat7,cat57,186766,0.991758621056
725,cat7,cat58,183983,0.976980426725
726,cat7,cat59,184044,0.977304346903
727,cat7,cat60,184190,0.978079631262
728,cat7,cat61,184466,0.979545237311
729,cat7,cat62,183789,0.975950254357
730,cat7,cat63,183823,0.97613080003
731,cat7,cat64,183791,0.975960874691
732,cat7,cat65,181816,0.965473295171
733,cat7,cat66,176344,0.936416062193
734,cat7,cat67,183154,0.97257829841
735,cat7,cat68,183620,0.97505283616
736,cat7,cat69,183479,0.974304102635
737,cat7,cat70,183721,0.975589163012
738,cat7,cat71,174632,0.927325056553
739,cat7,cat72,119512,0.634628660032
740,cat7,cat73,150111,0.797114455336
741,cat7,cat74,180421,0.958065612422
742,cat7,cat75,150899,0.80129886681
743,cat7,cat76,177777,0.944025531282
744,cat7,cat77,48,0.000254888008581
745,cat7,cat78,5319,0.0282447774509
746,cat7,cat79,8888,0.0471967629223
747,cat7,cat80,4389,0.0233063222846
748,cat7,cat81,2094,0.0111194893744
749,cat7,cat82,22759,0.120854087235
750,cat7,cat83,28902,0.153474442167
751,cat7,cat84,29294,0.15555602757
752,cat7,cat85,5262,0.0279420979407
753,cat7,cat86,4163,0.0221062245776
754,cat7,cat87,3617,0.01920687348
755,cat7,cat88,164796,0.875094255462
756,cat7,cat89,188056,0.998608736286
757,cat7,cat90,174916,0.928833143937
758,cat7,cat91,109482,0.581367686573
759,cat7,cat92,121481,0.645084378551
760,cat7,cat93,449,0.0023842649136
761,cat7,cat94,1542,0.00818827727567
762,cat7,cat95,3647,0.0193661784853
763,cat7,cat96,110,0.000584118352999
764,cat7,cat97,41085,0.218168204845
765,cat7,cat98,102847,0.546134729553
766,cat7,cat99,0,0.0
767,cat7,cat100,9466,0.050266039359
768,cat7,cat101,105146,0.558342803131
769,cat7,cat102,173636,0.922036130375
770,cat7,cat103,121988,0.647776633142
771,cat7,cat104,67,0.000355781178645
772,cat7,cat105,75,0.000398262513408
773,cat7,cat106,73,0.000387642179717
774,cat7,cat107,73,0.000387642179717
775,cat7,cat108,10551,0.0560275703863
776,cat7,cat109,50,0.000265508342272
777,cat7,cat110,1272,0.0067545322274
778,cat7,cat111,125707,0.66752514364
779,cat7,cat112,2369,0.0125797852569
780,cat7,cat113,3153,0.0167429560637
781,cat7,cat114,127845,0.678878280356
782,cat7,cat115,73,0.000387642179717
783,cat7,cat116,0,0.0
784,cat8,cat9,110856,0.588663855818
785,cat8,cat10,152241,0.808425110717
786,cat8,cat11,158976,0.844189084421
787,cat8,cat12,151559,0.804803576928
788,cat8,cat13,159535,0.847157467688
789,cat8,cat14,175717,0.933086587581
790,cat8,cat15,177252,0.941237693688
791,cat8,cat16,172331,0.915106362642
792,cat8,cat17,176715,0.938386134092
793,cat8,cat18,177085,0.940350895825
794,cat8,cat19,176350,0.936447923194
795,cat8,cat20,177122,0.940547371998
796,cat8,cat21,177123,0.940552682165
797,cat8,cat22,177247,0.941211142854
798,cat8,cat23,149879,0.795882496628
799,cat8,cat24,172859,0.917910130736
800,cat8,cat25,160743,0.853572149237
801,cat8,cat26,167069,0.887164264701
802,cat8,cat27,158808,0.843296976391
803,cat8,cat28,172556,0.916301150182
804,cat8,cat29,174871,0.928594186429
805,cat8,cat30,174596,0.927133890547
806,cat8,cat31,172476,0.915876336835
807,cat8,cat32,176227,0.935794772672
808,cat8,cat33,176501,0.937249758387
809,cat8,cat34,176814,0.93891184061
810,cat8,cat35,177109,0.940478339829
811,cat8,cat36,148971,0.791060865132
812,cat8,cat37,156427,0.830653469132
813,cat8,cat38,160257,0.85099140815
814,cat8,cat39,172925,0.918260601748
815,cat8,cat40,172241,0.914628447626
816,cat8,cat41,172465,0.915817924999
817,cat8,cat42,175783,0.933437058592
818,cat8,cat43,174184,0.924946101807
819,cat8,cat44,162916,0.865111141792
820,cat8,cat45,174569,0.926990516042
821,cat8,cat46,176556,0.937541817564
822,cat8,cat47,176721,0.938417995093
823,cat8,cat48,177059,0.940212831487
824,cat8,cat49,168805,0.896382714345
825,cat8,cat50,130281,0.691813846791
826,cat8,cat51,176277,0.936060281014
827,cat8,cat52,169179,0.898368716745
828,cat8,cat53,163679,0.869162799095
829,cat8,cat54,173274,0.920113849977
830,cat8,cat55,177175,0.940828810841
831,cat8,cat56,177128,0.940579233
832,cat8,cat57,174818,0.928312747587
833,cat8,cat58,177121,0.940542061832
834,cat8,cat59,177080,0.940324344991
835,cat8,cat60,177016,0.939984494313
836,cat8,cat61,176990,0.939846429975
837,cat8,cat62,177255,0.941253624189
838,cat8,cat63,177225,0.941094319184
839,cat8,cat64,177261,0.94128548519
840,cat8,cat65,179536,0.953366114763
841,cat8,cat66,185610,0.985620068183
842,cat8,cat67,177966,0.945029152816
843,cat8,cat68,177416,0.942108561051
844,cat8,cat69,177581,0.94298473858
845,cat8,cat70,177297,0.941476651196
846,cat8,cat71,169168,0.89831030491
847,cat8,cat72,114454,0.607769836128
848,cat8,cat73,144390,0.766734990813
849,cat8,cat74,174614,0.92722947355
850,cat8,cat75,147601,0.783785936554
851,cat8,cat76,171711,0.911814059198
852,cat8,cat77,51,0.000270818509118
853,cat8,cat78,11739,0.0623360485986
854,cat8,cat79,13548,0.0719421404221
855,cat8,cat80,7604,0.0403785086927
856,cat8,cat81,2492,0.0132329357788
857,cat8,cat82,26961,0.14316740832
858,cat8,cat83,32949,0.17496468739
859,cat8,cat84,28294,0.150245860725
860,cat8,cat85,11690,0.0620758504232
861,cat8,cat86,8159,0.043325651292
862,cat8,cat87,8735,0.0463843073949
863,cat8,cat88,158878,0.84366868807
864,cat8,cat89,173947,0.923687592264
865,cat8,cat90,170386,0.904778088128
866,cat8,cat91,114522,0.608130927474
867,cat8,cat92,121165,0.643406365828
868,cat8,cat93,551,0.00292590193184
869,cat8,cat94,3774,0.0200405696747
870,cat8,cat95,3418,0.0181501502777
871,cat8,cat96,257,0.00136471287928
872,cat8,cat97,39684,0.210728661095
873,cat8,cat98,98614,0.523656793296
874,cat8,cat99,0,0.0
875,cat8,cat100,9496,0.0504253443643
876,cat8,cat101,100485,0.533592115464
877,cat8,cat102,182429,0.968728427447
878,cat8,cat103,118388,0.628660032498
879,cat8,cat104,69,0.000366401512336
880,cat8,cat105,64,0.000339850678108
881,cat8,cat106,63,0.000334540511263
882,cat8,cat107,63,0.000334540511263
883,cat8,cat108,12478,0.0662602618974
884,cat8,cat109,49,0.000260198175427
885,cat8,cat110,1224,0.00649964421882
886,cat8,cat111,120938,0.642200957954
887,cat8,cat112,2256,0.0119797364033
888,cat8,cat113,3080,0.016355313884
889,cat8,cat114,122790,0.652035386952
890,cat8,cat115,63,0.000334540511263
891,cat8,cat116,0,0.0
892,cat9,cat10,138281,0.734295181555
893,cat9,cat11,129864,0.689599507217
894,cat9,cat12,136077,0.722591573827
895,cat9,cat13,128393,0.681788251787
896,cat9,cat14,113893,0.604790832528
897,cat9,cat15,113154,0.600866619229
898,cat9,cat16,118313,0.628261769985
899,cat9,cat17,113533,0.602879172464
900,cat9,cat18,113029,0.600202848373
901,cat9,cat19,111974,0.594600622352
902,cat9,cat20,113218,0.601206469907
903,cat9,cat21,112857,0.599289499676
904,cat9,cat22,113137,0.600776346393
905,cat9,cat23,122297,0.649417474697
906,cat9,cat24,113133,0.600755105725
907,cat9,cat25,104915,0.55711615459
908,cat9,cat26,104347,0.554099979821
909,cat9,cat27,96516,0.512516063255
910,cat9,cat28,113622,0.603351777313
911,cat9,cat29,110359,0.586024702896
912,cat9,cat30,110348,0.585966291061
913,cat9,cat31,110224,0.585307830372
914,cat9,cat32,112239,0.596007816566
915,cat9,cat33,112555,0.597685829289
916,cat9,cat34,112696,0.598434562814
917,cat9,cat35,113005,0.600075404369
918,cat9,cat36,121079,0.642949691479
919,cat9,cat37,94477,0.501688633057
920,cat9,cat38,103909,0.551774126743
921,cat9,cat39,110573,0.587161078601
922,cat9,cat40,112819,0.599087713336
923,cat9,cat41,112417,0.596953026264
924,cat9,cat42,111829,0.593830648159
925,cat9,cat43,109792,0.583013838295
926,cat9,cat44,100692,0.534691320001
927,cat9,cat45,109979,0.584006839495
928,cat9,cat46,112646,0.598169054472
929,cat9,cat47,112603,0.597940717297
930,cat9,cat48,112953,0.599799275693
931,cat9,cat49,105433,0.559866821016
932,cat9,cat50,71831,0.381434594675
933,cat9,cat51,112075,0.595136949203
934,cat9,cat52,105887,0.562277636763
935,cat9,cat53,100725,0.534866555507
936,cat9,cat54,109380,0.580826049554
937,cat9,cat55,113017,0.600139126371
938,cat9,cat56,112996,0.600027612868
939,cat9,cat57,114370,0.607323782113
940,cat9,cat58,113137,0.600776346393
941,cat9,cat59,113076,0.600452426215
942,cat9,cat60,113078,0.600463046549
943,cat9,cat61,113114,0.600654212555
944,cat9,cat62,113109,0.600627661721
945,cat9,cat63,113119,0.60068076339
946,cat9,cat64,113115,0.600659522722
947,cat9,cat65,112512,0.597457492114
948,cat9,cat66,111660,0.592933229962
949,cat9,cat67,112910,0.599570938519
950,cat9,cat68,113074,0.600441805882
951,cat9,cat69,112931,0.599682452023
952,cat9,cat70,113101,0.600585180386
953,cat9,cat71,110610,0.587357554774
954,cat9,cat72,111280,0.590915366561
955,cat9,cat73,96902,0.514565787657
956,cat9,cat74,112518,0.597489353115
957,cat9,cat75,107877,0.572844868786
958,cat9,cat76,110248,0.585435274376
959,cat9,cat77,43,0.000228337174354
960,cat9,cat78,75472,0.400768912159
961,cat9,cat79,60244,0.319905691437
962,cat9,cat80,27479,0.145918074746
963,cat9,cat81,10733,0.0569940207521
964,cat9,cat82,72964,0.387451013711
965,cat9,cat83,72622,0.38563493665
966,cat9,cat84,19625,0.104212024342
967,cat9,cat85,75174,0.399186482439
968,cat9,cat86,44404,0.235792648605
969,cat9,cat87,61580,0.327000074342
970,cat9,cat88,100634,0.534383330324
971,cat9,cat89,114099,0.605884726898
972,cat9,cat90,116374,0.617965356472
973,cat9,cat91,82063,0.435768221838
974,cat9,cat92,73334,0.389415775444
975,cat9,cat93,706,0.00374897779288
976,cat9,cat94,21892,0.11625017258
977,cat9,cat95,2217,0.0117726398963
978,cat9,cat96,963,0.00511369067216
979,cat9,cat97,26474,0.140581357066
980,cat9,cat98,61390,0.325991142642
981,cat9,cat99,0,0.0
982,cat9,cat100,10484,0.0556717892076
983,cat9,cat101,106724,0.566722246413
984,cat9,cat102,108556,0.576450472074
985,cat9,cat103,85557,0.454321944796
986,cat9,cat104,59,0.000313299843881
987,cat9,cat105,56,0.000297369343345
988,cat9,cat106,53,0.000281438842808
989,cat9,cat107,53,0.000281438842808
990,cat9,cat108,32853,0.174454911373
991,cat9,cat109,32,0.000169925339054
992,cat9,cat110,813,0.00431716564534
993,cat9,cat111,75723,0.402101764037
994,cat9,cat112,1590,0.00844316528425
995,cat9,cat113,1951,0.0103601355155
996,cat9,cat114,61778,0.328051487378
997,cat9,cat115,53,0.000281438842808
998,cat9,cat116,6,3.18610010727e-05
999,cat10,cat11,161757,0.858956658418
1000,cat10,cat12,167562,0.889782176956
1001,cat10,cat13,160730,0.853503117068
1002,cat10,cat14,159680,0.84792744188
1003,cat10,cat15,160231,0.850853343812
1004,cat10,cat16,162296,0.861818838348
1005,cat10,cat17,160004,0.849647935938
1006,cat10,cat18,159728,0.848182329889
1007,cat10,cat19,158619,0.842293354857
1008,cat10,cat20,160187,0.850619696471
1009,cat10,cat21,159852,0.848840790578
1010,cat10,cat22,160206,0.850720589641
1011,cat10,cat23,144720,0.768487345872
1012,cat10,cat24,155960,0.828173621215
1013,cat10,cat25,145382,0.772002676324
1014,cat10,cat26,149474,0.793731879056
1015,cat10,cat27,140939,0.74840960503
1016,cat10,cat28,155409,0.825247719283
1017,cat10,cat29,156716,0.83218810735
1018,cat10,cat30,156809,0.832681952867
1019,cat10,cat31,155437,0.825396403955
1020,cat10,cat32,159084,0.84476258244
1021,cat10,cat33,159408,0.846483076498
1022,cat10,cat34,159673,0.847890270712
1023,cat10,cat35,160026,0.849764759609
1024,cat10,cat36,142742,0.757983835852
1025,cat10,cat37,138506,0.735489969095
1026,cat10,cat38,144280,0.76615087246
1027,cat10,cat39,155838,0.82752578086
1028,cat10,cat40,154442,0.820112787944
1029,cat10,cat41,154916,0.822629807029
1030,cat10,cat42,158634,0.84237300736
1031,cat10,cat43,156219,0.829548954428
1032,cat10,cat44,145207,0.771073397126
1033,cat10,cat45,156184,0.829363098589
1034,cat10,cat46,159495,0.846945061014
1035,cat10,cat47,159582,0.847407045529
1036,cat10,cat48,159970,0.849467390265
1037,cat10,cat49,151578,0.804904470098
1038,cat10,cat50,112058,0.595046676367
1039,cat10,cat51,159040,0.844528935099
1040,cat10,cat52,151950,0.806879852165
1041,cat10,cat53,146010,0.775337461103
1042,cat10,cat54,156033,0.828561263395
1043,cat10,cat55,160086,0.850083369619
1044,cat10,cat56,160059,0.849939995115
1045,cat10,cat57,160029,0.849780690109
1046,cat10,cat58,160116,0.850242674625
1047,cat10,cat59,160031,0.849791310443
1048,cat10,cat60,159971,0.849472700432
1049,cat10,cat61,159761,0.848357565395
1050,cat10,cat62,160188,0.850625006638
1051,cat10,cat63,160160,0.850476321966
1052,cat10,cat64,160192,0.850646247305
1053,cat10,cat65,158761,0.843047398549
1054,cat10,cat66,153977,0.817643560361
1055,cat10,cat67,159767,0.848389426396
1056,cat10,cat68,160113,0.850226744124
1057,cat10,cat69,159972,0.849478010599
1058,cat10,cat70,160190,0.850635626971
1059,cat10,cat71,153585,0.815561974957
1060,cat10,cat72,120407,0.639381259359
1061,cat10,cat73,130628,0.693656474686
1062,cat10,cat74,157720,0.837519514863
1063,cat10,cat75,137168,0.728384965856
1064,cat10,cat76,155325,0.824801665268
1065,cat10,cat77,42,0.000223027007509
1066,cat10,cat78,28721,0.152513301968
1067,cat10,cat79,24321,0.129148567848
1068,cat10,cat80,14606,0.0775602969445
1069,cat10,cat81,5323,0.0282660181183
1070,cat10,cat82,40223,0.213590841024
1071,cat10,cat83,44024,0.233774785204
1072,cat10,cat84,25212,0.133879926507
1073,cat10,cat85,28533,0.151514990601
1074,cat10,cat86,17731,0.0941545683365
1075,cat10,cat87,20158,0.10704234327
1076,cat10,cat88,143742,0.763294002698
1077,cat10,cat89,158957,0.844088191251
1078,cat10,cat90,159124,0.844974989114
1079,cat10,cat91,98775,0.524511730159
1080,cat10,cat92,105191,0.558581760639
1081,cat10,cat93,523,0.00277721726017
1082,cat10,cat94,8895,0.0472339340902
1083,cat10,cat95,3150,0.0167270255631
1084,cat10,cat96,454,0.00241081574783
1085,cat10,cat97,35957,0.190937669262
1086,cat10,cat98,88939,0.472280929067
1087,cat10,cat99,0,0.0
1088,cat10,cat100,9515,0.0505262375344
1089,cat10,cat101,106721,0.566706315912
1090,cat10,cat102,151426,0.804097324738
1091,cat10,cat103,109173,0.579726845017
1092,cat10,cat104,63,0.000334540511263
1093,cat10,cat105,71,0.000377021846026
1094,cat10,cat106,66,0.000350471011799
1095,cat10,cat107,65,0.000345160844954
1096,cat10,cat108,18254,0.0969317855967
1097,cat10,cat109,47,0.000249577841736
1098,cat10,cat110,1112,0.00590490553213
1099,cat10,cat111,108699,0.577209825933
1100,cat10,cat112,2097,0.0111354198749
1101,cat10,cat113,2801,0.0148737773341
1102,cat10,cat114,105035,0.557753374611
1103,cat10,cat115,65,0.000345160844954
1104,cat10,cat116,3,1.59305005363e-05
1105,cat11,cat12,161923,0.859838146115
1106,cat11,cat13,164055,0.871159421829
1107,cat11,cat14,167051,0.887068681698
1108,cat11,cat15,168178,0.893053239733
1109,cat11,cat16,166357,0.883383425907
1110,cat11,cat17,167577,0.889861829459
1111,cat11,cat18,167505,0.889479497446
1112,cat11,cat19,166474,0.884004715428
1113,cat11,cat20,168142,0.892862073726
1114,cat11,cat21,167809,0.891093788167
1115,cat11,cat22,168177,0.893047929566
1116,cat11,cat23,159471,0.84681761701
1117,cat11,cat24,165065,0.876522690343
1118,cat11,cat25,154929,0.822698839198
1119,cat11,cat26,157803,0.837960258711
1120,cat11,cat27,149218,0.792372476343
1121,cat11,cat28,164604,0.874074703427
1122,cat11,cat29,164735,0.874770335284
1123,cat11,cat30,164850,0.875381004471
1124,cat11,cat31,163828,0.869954013955
1125,cat11,cat32,167081,0.887227986703
1126,cat11,cat33,167417,0.889012202763
1127,cat11,cat34,167652,0.890260091972
1128,cat11,cat35,168013,0.892177062203
1129,cat11,cat36,143005,0.759380409732
1130,cat11,cat37,146087,0.77574634395
1131,cat11,cat38,150661,0.800035047101
1132,cat11,cat39,163497,0.868196348729
1133,cat11,cat40,161021,0.85504837562
1134,cat11,cat41,161783,0.859094722756
1135,cat11,cat42,166545,0.884381737274
1136,cat11,cat43,164104,0.871419620004
1137,cat11,cat44,152892,0.811882029333
1138,cat11,cat45,164007,0.87090453382
1139,cat11,cat46,167370,0.888762624922
1140,cat11,cat47,167515,0.889532599114
1141,cat11,cat48,167927,0.891720387855
1142,cat11,cat49,159515,0.847051264351
1143,cat11,cat50,119005,0.631936405442
1144,cat11,cat51,166979,0.886686349685
1145,cat11,cat52,159743,0.848261982391
1146,cat11,cat53,153385,0.814499941588
1147,cat11,cat54,163826,0.869943393621
1148,cat11,cat55,168055,0.892400089211
1149,cat11,cat56,168024,0.892235474039
1150,cat11,cat57,167068,0.887158954534
1151,cat11,cat58,168047,0.892357607876
1152,cat11,cat59,167948,0.891831901358
1153,cat11,cat60,167884,0.89149205068
1154,cat11,cat61,167722,0.890631803651
1155,cat11,cat62,168155,0.892931105895
1156,cat11,cat63,168131,0.892803661891
1157,cat11,cat64,168163,0.89297358723
1158,cat11,cat65,166408,0.883654244416
1159,cat11,cat66,161086,0.855393536465
1160,cat11,cat67,167644,0.890217610637
1161,cat11,cat68,168070,0.892479741713
1162,cat11,cat69,167929,0.891731008188
1163,cat11,cat70,168163,0.89297358723
1164,cat11,cat71,160466,0.852101233021
1165,cat11,cat72,120292,0.638770590172
1166,cat11,cat73,138194,0.733833197039
1167,cat11,cat74,165392,0.878259114901
1168,cat11,cat75,142553,0.756980214318
1169,cat11,cat76,162621,0.863544642573
1170,cat11,cat77,48,0.000254888008581
1171,cat11,cat78,20812,0.110515192387
1172,cat11,cat79,19441,0.103234953642
1173,cat11,cat80,10902,0.057891438949
1174,cat11,cat81,4812,0.0255525228603
1175,cat11,cat82,34166,0.181427160441
1176,cat11,cat83,39026,0.20723457131
1177,cat11,cat84,26965,0.143188648987
1178,cat11,cat85,20683,0.109830180864
1179,cat11,cat86,13730,0.0729085907879
1180,cat11,cat87,15467,0.0821323505985
1181,cat11,cat88,150565,0.799525271084
1182,cat11,cat89,165903,0.880972610159
1183,cat11,cat90,162916,0.865111141792
1184,cat11,cat91,101204,0.537410125426
1185,cat11,cat92,110030,0.584277658004
1186,cat11,cat93,500,0.00265508342272
1187,cat11,cat94,7088,0.0376384626005
1188,cat11,cat95,3356,0.0178209199333
1189,cat11,cat96,272,0.00144436538196
